1710748962382965760,0.00064,0.00026,-0.00017,0.99927,0.00481,-0.03785,0.00019,0.00119,0.00645,0.00454,
1710748962449643008,0.00057,0.00027,-0.00020,0.99927,0.00488,-0.03785,0.00018,0.00048,0.00228,0.00304,
1710748962516319744,0.00058,0.00036,-0.00016,0.99927,0.00481,-0.03784,0.00020,0.00154,0.00310,0.00332,
1710748962583000064,0.00062,0.00033,-0.00021,0.99927,0.00483,-0.03787,0.00018,0.00133,0.00531,0.00365,
1710748962649686528,0.00062,0.00031,-0.00023,0.99927,0.00487,-0.03787,0.00018,0.00095,0.00129,0.00222,
1710748962716372224,0.00066,0.00032,-0.00013,0.99927,0.00481,-0.03784,0.00021,0.00186,0.00164,0.00381,
1710748962783059200,0.00066,0.00030,-0.00016,0.99927,0.00482,-0.03786,0.00018,0.00119,0.00551,0.00393,
1710748962849745920,0.00056,0.00033,-0.00022,0.99927,0.00488,-0.03787,0.00018,0.00073,0.00236,0.00186,
1710748962916432896,0.00059,0.00038,-0.00022,0.99927,0.00481,-0.03785,0.00021,0.00148,0.00364,0.00334,
1710748962983119872,0.00060,0.00031,-0.00020,0.99927,0.00481,-0.03788,0.00019,0.00154,0.00546,0.00304,
1710748963049806848,0.00054,0.00026,-0.00027,0.99927,0.00487,-0.03788,0.00019,0.00137,0.00158,0.00154,
1710748963116493824,0.00059,0.00032,-0.00031,0.99927,0.00480,-0.03784,0.00021,0.00135,0.00250,0.00196,
1710748963183180032,0.00061,0.00031,-0.00034,0.99927,0.00481,-0.03787,0.00018,0.00046,0.00597,0.00235,
1710748963249867264,0.00055,0.00030,-0.00029,0.99927,0.00488,-0.03787,0.00018,0.00019,0.00216,0.00191,
1710748963316554496,0.00058,0.00037,-0.00031,0.99927,0.00483,-0.03785,0.00021,0.00027,0.00354,0.00201,
1710748963383241728,0.00056,0.00034,-0.00025,0.99927,0.00483,-0.03787,0.00019,-0.00098,0.00729,0.00242,
1710748963449928960,0.00050,0.00033,-0.00026,0.99927,0.00489,-0.03788,0.00018,-0.00086,0.00251,0.00149,
1710748963516616448,0.00055,0.00038,-0.00034,0.99927,0.00483,-0.03786,0.00021,-0.00048,0.00364,0.00090,
1710748963583305728,0.00058,0.00037,-0.00035,0.99927,0.00483,-0.03788,0.00019,-0.00125,0.00754,0.00232,
1710748963650001408,0.00052,0.00038,-0.00036,0.99927,0.00490,-0.03789,0.00017,-0.00239,0.00390,0.00165,
1710748963716698112,0.00055,0.00042,-0.00034,0.99927,0.00483,-0.03787,0.00021,-0.00116,0.00454,0.00149,
1710748963783395584,0.00056,0.00038,-0.00036,0.99927,0.00484,-0.03790,0.00019,-0.00266,0.00743,0.00288,
1710748963850093312,0.00052,0.00037,-0.00032,0.99927,0.00489,-0.03791,0.00018,-0.00211,0.00386,0.00117,
1710748963916791040,0.00060,0.00046,-0.00031,0.99927,0.00484,-0.03788,0.00020,-0.00123,0.00500,0.00217,
1710748963983489536,0.00062,0.00046,-0.00025,0.99927,0.00485,-0.03791,0.00018,-0.00173,0.00804,0.00316,
1710748964050187008,0.00063,0.00045,-0.00033,0.99927,0.00491,-0.03794,0.00017,-0.00199,0.00534,0.00236,
1710748964116886016,0.00064,0.00052,-0.00031,0.99927,0.00486,-0.03792,0.00021,-0.00136,0.00627,0.00264,
1710748964183585280,0.00062,0.00045,-0.00027,0.99927,0.00486,-0.03795,0.00019,-0.00205,0.00913,0.00383,
1710748964250284800,0.00058,0.00044,-0.00024,0.99927,0.00492,-0.03798,0.00017,-0.00165,0.00519,0.00256,
1710748964316985088,0.00062,0.00051,-0.00020,0.99927,0.00487,-0.03796,0.00021,-0.00079,0.00556,0.00341,
1710748964383685632,0.00065,0.00047,-0.00013,0.99927,0.00487,-0.03798,0.00018,-0.00208,0.00769,0.00492,
1710748964450386176,0.00060,0.00043,-0.00011,0.99927,0.00492,-0.03801,0.00017,-0.00185,0.00536,0.00329,
1710748964517086208,0.00064,0.00050,-0.00010,0.99927,0.00487,-0.03801,0.00021,-0.00117,0.00479,0.00424,
1710748964583782144,0.00066,0.00046,-0.00017,0.99926,0.00487,-0.03803,0.00018,-0.00180,0.00722,0.00477,
1710748964650464256,0.00066,0.00043,-0.00019,0.99926,0.00492,-0.03807,0.00017,-0.00159,0.00373,0.00304,
1710748964717146112,0.00070,0.00046,-0.00011,0.99926,0.00487,-0.03806,0.00021,-0.00024,0.00255,0.00358,
1710748964783828224,0.00067,0.00041,-0.00012,0.99926,0.00488,-0.03810,0.00018,-0.00061,0.00519,0.00436,
1710748964850510592,0.00061,0.00038,-0.00013,0.99926,0.00494,-0.03813,0.00018,-0.00126,0.00304,0.00294,
1710748964917192448,0.00068,0.00046,-0.00007,0.99926,0.00488,-0.03813,0.00020,0.00046,0.00310,0.00440,
1710748964983873536,0.00072,0.00041,-0.00009,0.99926,0.00488,-0.03816,0.00018,-0.00044,0.00547,0.00576,
1710748965050555392,0.00067,0.00040,-0.00010,0.99926,0.00493,-0.03819,0.00017,-0.00049,0.00291,0.00460,
1710748965117237504,0.00075,0.00049,-0.00009,0.99926,0.00489,-0.03818,0.00019,0.00077,0.00338,0.00467,
1710748965183919360,0.00076,0.00046,-0.00012,0.99926,0.00489,-0.03822,0.00017,-0.00033,0.00613,0.00546,
1710748965250601472,0.00069,0.00043,-0.00006,0.99926,0.00496,-0.03825,0.00017,0.00013,0.00271,0.00397,
1710748965317283584,0.00078,0.00050,-0.00021,0.99926,0.00491,-0.03826,0.00020,0.00109,0.00345,0.00482,
1710748965383964416,0.00073,0.00042,-0.00008,0.99925,0.00490,-0.03828,0.00018,0.00035,0.00603,0.00544,
1710748965450646528,0.00068,0.00040,-0.00013,0.99925,0.00497,-0.03832,0.00017,0.00031,0.00240,0.00316,
1710748965517328384,0.00073,0.00045,-0.00012,0.99925,0.00492,-0.03831,0.00021,0.00131,0.00241,0.00357,
1710748965584010240,0.00073,0.00040,-0.00012,0.99925,0.00491,-0.03834,0.00018,-0.00026,0.00487,0.00405,
1710748965650690304,0.00062,0.00037,-0.00010,0.99925,0.00497,-0.03837,0.00017,-0.00074,0.00097,0.00270,
1710748965717370624,0.00064,0.00039,-0.00015,0.99925,0.00491,-0.03837,0.00021,0.00027,0.00112,0.00355,
1710748965784050432,0.00065,0.00034,-0.00021,0.99925,0.00492,-0.03840,0.00018,-0.00102,0.00327,0.00346,
1710748965850729728,0.00060,0.00033,-0.00017,0.99925,0.00498,-0.03844,0.00018,-0.00092,0.00057,0.00199,
1710748965917409792,0.00065,0.00036,-0.00017,0.99925,0.00491,-0.03843,0.00021,0.00050,0.00046,0.00235,
1710748965984089856,0.00067,0.00033,-0.00015,0.99925,0.00492,-0.03846,0.00018,-0.00033,0.00290,0.00365,
1710748966050769920,0.00063,0.00034,-0.00015,0.99925,0.00499,-0.03847,0.00018,-0.00119,0.00111,0.00197,
1710748966117449984,0.00066,0.00041,-0.00020,0.99925,0.00494,-0.03847,0.00021,-0.00028,0.00088,0.00194,
1710748966184130048,0.00064,0.00035,-0.00020,0.99925,0.00493,-0.03850,0.00018,-0.00161,0.00346,0.00342,
1710748966250809856,0.00063,0.00035,-0.00015,0.99924,0.00501,-0.03855,0.00018,-0.00081,0.00021,0.00203,
1710748966317488640,0.00069,0.00038,-0.00005,0.99924,0.00495,-0.03856,0.00021,0.00056,-0.00018,0.00302,
1710748966384168704,0.00068,0.00034,-0.00011,0.99924,0.00494,-0.03860,0.00018,-0.00086,0.00331,0.00455,
1710748966450848512,0.00064,0.00033,-0.00010,0.99924,0.00501,-0.03866,0.00018,-0.00053,-0.00041,0.00340,
1710748966517528576,0.00070,0.00037,-0.00008,0.99924,0.00496,-0.03868,0.00021,0.00093,0.00070,0.00350,
1710748966584208384,0.00072,0.00036,-0.00013,0.99924,0.00496,-0.03873,0.00018,-0.00033,0.00299,0.00455,
1710748966650888704,0.00064,0.00033,-0.00012,0.99923,0.00504,-0.03879,0.00018,-0.00064,0.00007,0.00221,
1710748966717567744,0.00069,0.00038,-0.00014,0.99923,0.00498,-0.03879,0.00021,0.00036,0.00040,0.00180,
1710748966784247552,0.00067,0.00033,-0.00015,0.99923,0.00498,-0.03882,0.00019,-0.00090,0.00346,0.00305,
1710748966850927616,0.00062,0.00034,-0.00018,0.99923,0.00504,-0.03886,0.00018,-0.00002,0.00112,0.00103,
1710748966917607424,0.00067,0.00037,-0.00016,0.99923,0.00500,-0.03885,0.00021,0.00125,0.00042,0.00127,
1710748966984287232,0.00066,0.00032,-0.00009,0.99923,0.00499,-0.03888,0.00017,-0.00053,0.00321,0.00102,
1710748967050967296,0.00061,0.00032,-0.00018,0.99923,0.00503,-0.03890,0.00015,-0.00024,0.00011,-0.00038,
1710748967117646848,0.00062,0.00034,-0.00020,0.99923,0.00498,-0.03887,0.00018,0.00068,0.00014,-0.00063,
1710748967184325888,0.00058,0.00030,-0.00020,0.99923,0.00498,-0.03889,0.00016,-0.00075,0.00301,0.00069,
1710748967251005696,0.00062,0.00033,-0.00024,0.99923,0.00503,-0.03890,0.00016,-0.00050,0.00091,-0.00124,
1710748967317685248,0.00070,0.00042,-0.00019,0.99923,0.00500,-0.03887,0.00018,0.00098,0.00097,-0.00040,
1710748967384365056,0.00072,0.00038,-0.00011,0.99923,0.00500,-0.03888,0.00016,-0.00077,0.00347,0.00105,
1710748967451044608,0.00070,0.00038,-0.00015,0.99923,0.00504,-0.03889,0.00014,0.00012,0.00119,-0.00166,
1710748967517724160,0.00077,0.00045,-0.00019,0.99923,0.00497,-0.03885,0.00017,0.00060,0.00123,-0.00095,
1710748967584404224,0.00073,0.00039,-0.00010,0.99923,0.00496,-0.03883,0.00013,-0.00107,0.00354,-0.00086,
1710748967651084544,0.00069,0.00040,-0.00025,0.99923,0.00502,-0.03882,0.00013,-0.00138,0.00057,-0.00283,
1710748967717766144,0.00072,0.00044,-0.00025,0.99924,0.00494,-0.03877,0.00016,-0.00049,0.00045,-0.00227,
1710748967784447488,0.00071,0.00038,-0.00019,0.99924,0.00494,-0.03877,0.00013,-0.00099,0.00281,-0.00141,
1710748967851128832,0.00072,0.00039,-0.00023,0.99924,0.00499,-0.03877,0.00013,-0.00056,-0.00023,-0.00295,
1710748967917810176,0.00083,0.00051,-0.00020,0.99924,0.00494,-0.03873,0.00015,0.00011,0.00169,-0.00113,
1710748967984491264,0.00069,0.00033,-0.00004,0.99924,0.00481,-0.03859,0.00011,-0.00030,0.00317,-0.00112,
1710748968051171840,0.00062,0.00030,-0.00002,0.99925,0.00487,-0.03853,0.00014,-0.00061,-0.00103,-0.00125,
1710748968117853184,0.00065,0.00030,0.00003,0.99925,0.00477,-0.03851,0.00016,0.00044,-0.00217,0.00122,
1710748968184535040,0.00066,0.00032,-0.00003,0.99924,0.00480,-0.03859,0.00011,0.00021,0.00343,0.00014,
1710748968251216384,0.00064,0.00031,-0.00005,0.99925,0.00488,-0.03854,0.00014,-0.00020,-0.00092,-0.00044,
1710748968317897728,0.00072,0.00034,0.00006,0.99925,0.00476,-0.03851,0.00015,0.00117,-0.00105,0.00144,
1710748968384579072,0.00069,0.00034,0.00004,0.99924,0.00480,-0.03858,0.00011,-0.00012,0.00219,0.00030,
1710748968451260672,0.00062,0.00031,-0.00002,0.99925,0.00488,-0.03854,0.00014,-0.00093,-0.00069,-0.00135,
1710748968517940992,0.00074,0.00035,0.00011,0.99925,0.00477,-0.03851,0.00016,0.00145,-0.00138,0.00277,
1710748968584622336,0.00070,0.00035,0.00006,0.99924,0.00482,-0.03859,0.00011,0.00002,0.00326,-0.00042,
1710748968651302400,0.00070,0.00034,0.00004,0.99925,0.00488,-0.03853,0.00014,0.00035,-0.00115,0.00062,
1710748968717982208,0.00072,0.00034,0.00009,0.99925,0.00478,-0.03851,0.00016,0.00038,-0.00202,0.00100,
1710748968784661760,0.00073,0.00035,0.00004,0.99924,0.00481,-0.03859,0.00011,0.00062,0.00321,-0.00091,
1710748968851341824,0.00066,0.00033,0.00004,0.99925,0.00489,-0.03854,0.00014,-0.00055,-0.00164,0.00012,
1710748968918021376,0.00077,0.00036,0.00009,0.99925,0.00478,-0.03851,0.00016,0.00217,-0.00105,-0.00006,
1710748968984700416,0.00076,0.00038,0.00007,0.99924,0.00482,-0.03859,0.00011,-0.00007,0.00249,0.00008,
1710748969051380224,0.00070,0.00036,0.00007,0.99925,0.00490,-0.03854,0.00013,-0.00058,-0.00022,-0.00051,
1710748969118059776,0.00075,0.00036,0.00007,0.99925,0.00477,-0.03851,0.00015,0.00099,-0.00177,-0.00024,
1710748969184739584,0.00071,0.00035,0.00001,0.99924,0.00481,-0.03859,0.00011,-0.00055,0.00347,-0.00106,
1710748969251419392,0.00068,0.00035,0.00001,0.99925,0.00489,-0.03854,0.00013,-0.00043,-0.00113,-0.00029,
1710748969318098688,0.00069,0.00033,0.00005,0.99925,0.00477,-0.03851,0.00015,0.00049,-0.00277,0.00055,
1710748969384777216,0.00069,0.00034,0.00003,0.99924,0.00482,-0.03859,0.00011,0.00009,0.00319,-0.00008,
1710748969451457024,0.00066,0.00034,-0.00001,0.99924,0.00489,-0.03854,0.00013,-0.00056,-0.00025,-0.00127,
1710748969518136576,0.00075,0.00036,0.00007,0.99925,0.00478,-0.03850,0.00015,0.00149,-0.00168,0.00173,
1710748969584816384,0.00069,0.00034,-0.00002,0.99924,0.00481,-0.03860,0.00011,-0.00064,0.00320,-0.00038,
1710748969651499008,0.00071,0.00037,0.00004,0.99924,0.00489,-0.03854,0.00013,0.00009,-0.00045,0.00071,
1710748969718181376,0.00078,0.00038,0.00011,0.99925,0.00479,-0.03850,0.00015,0.00125,-0.00144,0.00060,
1710748969784864000,0.00074,0.00037,0.00005,0.99924,0.00480,-0.03859,0.00010,-0.00066,0.00267,-0.00017,
1710748969851545600,0.00071,0.00036,0.00002,0.99925,0.00489,-0.03854,0.00013,-0.00011,-0.00073,-0.00052,
1710748969918228480,0.00078,0.00038,0.00011,0.99925,0.00479,-0.03850,0.00015,0.00140,-0.00176,0.00139,
1710748969984910848,0.00073,0.00037,0.00004,0.99924,0.00481,-0.03859,0.00010,-0.00057,0.00266,-0.00061,
1710748970051593472,0.00068,0.00035,0.00003,0.99924,0.00490,-0.03854,0.00013,-0.00105,-0.00072,-0.00044,
1710748970118276352,0.00076,0.00038,0.00010,0.99925,0.00480,-0.03850,0.00015,0.00127,-0.00231,0.00127,
1710748970184958976,0.00076,0.00039,0.00006,0.99924,0.00482,-0.03859,0.00010,-0.00004,0.00358,-0.00035,
1710748970251641856,0.00069,0.00036,0.00001,0.99924,0.00490,-0.03855,0.00013,-0.00090,-0.00113,-0.00100,
1710748970318323712,0.00073,0.00036,0.00006,0.99925,0.00478,-0.03851,0.00015,0.00101,-0.00211,0.00026,
1710748970385006592,0.00071,0.00036,0.00004,0.99924,0.00481,-0.03859,0.00010,-0.00012,0.00318,0.00002,
1710748970451689472,0.00069,0.00035,-0.00001,0.99925,0.00489,-0.03854,0.00013,-0.00028,-0.00114,-0.00004,
1710748970518372608,0.00075,0.00037,0.00007,0.99925,0.00480,-0.03850,0.00015,0.00067,-0.00110,0.00109,
1710748970585055232,0.00075,0.00038,0.00002,0.99924,0.00481,-0.03859,0.00010,-0.00007,0.00330,-0.00022,
1710748970651735552,0.00071,0.00036,-0.00001,0.99924,0.00489,-0.03855,0.00012,-0.00066,-0.00062,-0.00036,
1710748970718414848,0.00081,0.00039,0.00015,0.99925,0.00479,-0.03850,0.00015,0.00189,-0.00151,0.00265,
1710748970785094912,0.00075,0.00037,0.00004,0.99924,0.00481,-0.03858,0.00010,-0.00068,0.00292,-0.00165,
1710748970851775488,0.00075,0.00038,0.00004,0.99924,0.00490,-0.03854,0.00012,0.00001,0.00003,-0.00058,
1710748970918455552,0.00072,0.00035,0.00013,0.99925,0.00479,-0.03850,0.00015,-0.00059,-0.00206,0.00113,
1710748970985135872,0.00082,0.00041,0.00006,0.99924,0.00482,-0.03859,0.00010,0.00143,0.00353,-0.00009,
1710748971051815936,0.00077,0.00039,0.00002,0.99924,0.00490,-0.03855,0.00012,-0.00041,-0.00125,-0.00115,
1710748971118496256,0.00079,0.00038,0.00011,0.99925,0.00479,-0.03850,0.00015,0.00020,-0.00209,0.00080,
1710748971185175296,0.00078,0.00039,0.00007,0.99924,0.00482,-0.03859,0.00010,-0.00009,0.00278,-0.00037,
1710748971251855360,0.00070,0.00036,0.00001,0.99924,0.00490,-0.03855,0.00013,-0.00121,-0.00074,-0.00175,
1710748971318535424,0.00080,0.00039,0.00011,0.99925,0.00478,-0.03850,0.00015,0.00196,-0.00131,0.00136,
1710748971385215488,0.00077,0.00038,0.00007,0.99924,0.00482,-0.03859,0.00010,-0.00023,0.00284,0.00036,
1710748971451895552,0.00073,0.00037,0.00001,0.99924,0.00490,-0.03855,0.00013,-0.00050,-0.00077,-0.00110,
1710748971518575616,0.00080,0.00039,0.00011,0.99925,0.00480,-0.03851,0.00015,0.00126,-0.00196,0.00142,
1710748971585255936,0.00079,0.00040,0.00007,0.99924,0.00483,-0.03859,0.00010,0.00003,0.00373,-0.00043,
1710748971651936000,0.00076,0.00039,0.00007,0.99924,0.00491,-0.03855,0.00011,-0.00033,-0.00036,-0.00072,
1710748971718617344,0.00076,0.00038,0.00012,0.99925,0.00480,-0.03850,0.00015,0.00007,-0.00238,0.00051,
1710748971785298688,0.00074,0.00039,0.00006,0.99924,0.00481,-0.03859,0.00009,-0.00040,0.00323,-0.00007,
1710748971851980032,0.00076,0.00039,0.00004,0.99924,0.00488,-0.03855,0.00011,0.00058,-0.00024,-0.00014,
1710748971918661120,0.00084,0.00040,0.00016,0.99925,0.00480,-0.03850,0.00014,0.00126,-0.00169,0.00136,
1710748971985342208,0.00078,0.00039,0.00008,0.99924,0.00482,-0.03859,0.00009,-0.00097,0.00256,-0.00009,
1710748972052022528,0.00071,0.00037,0.00001,0.99924,0.00490,-0.03855,0.00011,-0.00048,-0.00129,-0.00103,
1710748972118703872,0.00077,0.00038,0.00005,0.99925,0.00479,-0.03851,0.00014,0.00138,-0.00261,0.00025,
1710748972185384960,0.00077,0.00039,0.00008,0.99924,0.00482,-0.03858,0.00010,0.00027,0.00285,0.00010,
1710748972252066048,0.00072,0.00038,0.00004,0.99924,0.00490,-0.03855,0.00011,-0.00051,-0.00053,-0.00088,
1710748972318747392,0.00077,0.00039,0.00010,0.99925,0.00480,-0.03850,0.00014,0.00081,-0.00194,0.00146,
1710748972385428480,0.00078,0.00040,0.00002,0.99924,0.00482,-0.03859,0.00009,0.00028,0.00297,-0.00070,
1710748972452109568,0.00069,0.00035,-0.00002,0.99924,0.00490,-0.03855,0.00012,-0.00130,-0.00122,-0.00094,
1710748972518789632,0.00083,0.00041,0.00009,0.99925,0.00480,-0.03851,0.00014,0.00261,-0.00098,0.00144,
1710748972585470720,0.00077,0.00039,0.00006,0.99924,0.00482,-0.03858,0.00010,-0.00027,0.00186,0.00022,
1710748972652151808,0.00079,0.00041,0.00008,0.99925,0.00490,-0.03854,0.00011,0.00018,-0.00002,0.00076,
1710748972718833152,0.00076,0.00038,0.00009,0.99925,0.00479,-0.03851,0.00014,-0.00019,-0.00262,0.00023,
1710748972785514240,0.00073,0.00038,0.00002,0.99924,0.00482,-0.03859,0.00010,0.00017,0.00186,-0.00069,
1710748972852195584,0.00070,0.00036,-0.00001,0.99924,0.00490,-0.03855,0.00012,-0.00072,0.00001,-0.00084,
1710748972918876672,0.00088,0.00044,0.00011,0.99925,0.00481,-0.03851,0.00014,0.00270,-0.00008,0.00176,
1710748972985556736,0.00077,0.00040,0.00005,0.99924,0.00482,-0.03859,0.00010,-0.00045,0.00149,-0.00129,
