1709801035494264320,1.89336,0.16791,0.15067,0.97513,0.01725,-0.02730,0.21928,
1709801035627933952,1.92502,0.18226,0.15256,0.97305,0.01425,-0.02637,0.22863,
1709801036761715712,1.96723,0.18864,0.15223,0.97017,0.00927,-0.02451,0.24099,
1709801036895047168,2.00126,0.22279,0.15045,0.96689,0.01053,-0.02252,0.25397,
1709801037028379904,2.05015,0.26499,0.15032,0.96242,0.01007,-0.01913,0.27070,
1709801037095044608,2.07577,0.28693,0.15012,0.95975,0.01044,-0.01871,0.28002,
1709801037161710336,2.10378,0.31076,0.15013,0.95675,0.01151,-0.01859,0.29010,
1709801037228375552,2.13303,0.33529,0.15006,0.95330,0.01219,-0.01787,0.30126,
1709801037295040512,2.16141,0.36114,0.15087,0.94986,0.01251,-0.01709,0.31196,
1709801037361705216,2.18984,0.38794,0.15170,0.94630,0.01244,-0.01636,0.32264,
1709801037428369664,2.21812,0.41525,0.15224,0.94260,0.01260,-0.01471,0.33335,
1709801037495034112,2.24480,0.44094,0.15307,0.93870,0.01334,-0.01450,0.34417,
1709801037561697024,2.26855,0.46704,0.15455,0.93474,0.01324,-0.01543,0.35474,
1709801037628360448,2.29140,0.49279,0.15519,0.93054,0.01407,-0.01573,0.36559,
1709801037695024128,2.31581,0.51868,0.15561,0.92651,0.01496,-0.01345,0.37574,
1709801037761687040,2.33952,0.54621,0.15566,0.92228,0.01432,-0.01087,0.38611,
1709801037828352256,2.35968,0.57397,0.15593,0.91799,0.01284,-0.01047,0.39625,
1709801037895022080,2.37928,0.60154,0.15516,0.91366,0.01088,-0.00991,0.40621,
1709801037961690880,2.39712,0.62834,0.15418,0.90940,0.01052,-0.01083,0.41566,
1709801038028360704,2.41483,0.65350,0.15295,0.90482,0.01164,-0.01164,0.42549,
1709801038095030016,2.43241,0.67997,0.15181,0.90017,0.01118,-0.01215,0.43522,
1709801038161699328,2.44801,0.70632,0.15095,0.89554,0.01023,-0.01294,0.44468,
1709801038228368384,2.46350,0.73206,0.15028,0.89085,0.00953,-0.01339,0.45400,
1709801038295036672,2.47773,0.75814,0.14953,0.88616,0.00813,-0.01407,0.46310,
1709801038361705472,2.49043,0.78346,0.14866,0.88097,0.00862,-0.01486,0.47286,
1709801038428372992,2.50416,0.80957,0.14867,0.87603,0.00854,-0.01472,0.48196,
1709801038495041280,2.51686,0.83743,0.14840,0.87128,0.00777,-0.01467,0.49051,
1709801038561709056,2.52899,0.86602,0.14890,0.86633,0.00741,-0.01426,0.49921,
1709801038628377088,2.54256,0.89623,0.14898,0.86117,0.00704,-0.01350,0.50808,
1709801038695044864,2.55443,0.92790,0.14923,0.85608,0.00599,-0.01281,0.51665,
1709801038761712128,2.56425,0.95998,0.14974,0.85071,0.00448,-0.01355,0.52544,
1709801038828379904,2.57368,0.99055,0.15105,0.84521,0.00411,-0.01461,0.53422,
1709801038895048448,2.58265,1.02075,0.15137,0.83906,0.00437,-0.01442,0.54383,
1709801038961717504,2.59287,1.05202,0.15176,0.83277,0.00414,-0.01204,0.55348,
1709801039028386816,2.60178,1.08411,0.15346,0.82658,0.00289,-0.01046,0.56271,
1709801039095055616,2.60864,1.11656,0.15516,0.82011,0.00185,-0.00952,0.57212,
1709801039161724160,2.61395,1.14850,0.15666,0.81382,-0.00015,-0.00921,0.58104,
1709801039228392704,2.61904,1.18009,0.15797,0.80746,0.00020,-0.00889,0.58986,
1709801039295059968,2.62543,1.21042,0.15887,0.80088,0.00158,-0.00899,0.59876,
1709801039361727744,2.63010,1.24237,0.16043,0.79443,0.00139,-0.00880,0.60728,
1709801039428395520,2.63486,1.27530,0.16144,0.78799,0.00190,-0.00876,0.61563,
1709801039495063040,2.63988,1.30881,0.16164,0.78149,0.00203,-0.00854,0.62385,
1709801039561730048,2.64436,1.34306,0.16231,0.77475,0.00154,-0.00827,0.63221,
1709801039628397568,2.64704,1.37828,0.16165,0.76723,0.00179,-0.00884,0.64131,
1709801039695064320,2.65017,1.41554,0.16177,0.75980,0.00116,-0.00761,0.65011,
1709801039761729792,2.65290,1.45232,0.16162,0.75272,0.00063,-0.00624,0.65831,
1709801039828398080,2.65416,1.48911,0.16152,0.74541,0.00041,-0.00623,0.66658,
1709801039895069696,2.65214,1.52639,0.16063,0.73807,0.00070,-0.00661,0.67469,
1709801039961741056,2.65639,1.56283,0.16127,0.73055,0.00015,-0.00441,0.68285,
1709801040028412416,2.65595,1.59755,0.16253,0.72250,0.00039,-0.00359,0.69136,
1709801040095083264,2.65303,1.62997,0.16379,0.71424,0.00101,-0.00415,0.69989,
1709801040161754112,2.64878,1.66057,0.16414,0.70766,0.00068,-0.00519,0.70654,
1709801040295094016,2.64338,1.72582,0.16447,0.70107,-0.00048,-0.00336,0.71308,
1709801040628441600,2.64222,1.87461,0.16300,0.70113,0.00023,-0.00404,0.71302,
1709801040961784576,2.64617,2.03365,0.16419,0.70291,0.00118,-0.00422,0.71126,
1709801041295118080,2.64612,2.18369,0.16604,0.70164,0.00055,-0.00413,0.71252,
1709801041695109120,2.64745,2.37731,0.16943,0.70008,0.00158,-0.00289,0.71406,
1709801042028452096,2.64453,2.53923,0.17411,0.70002,-0.00214,-0.00140,0.71412,
1709801042428475136,2.63947,2.73306,0.17197,0.70050,-0.00000,-0.00335,0.71365,
1709801042828492288,2.63973,2.91867,0.17518,0.70043,0.00188,-0.00333,0.71371,
1709801043228499456,2.63613,3.10998,0.17276,0.70113,0.00208,-0.00273,0.71302,
1709801043628497920,2.62942,3.30671,0.17392,0.70249,-0.00035,-0.00161,0.71169,
1709801044028519680,2.62502,3.49799,0.17092,0.70350,0.00115,-0.00398,0.71068,
1709801044428566272,2.62399,3.68157,0.17129,0.70365,0.00303,-0.00431,0.71053,
1709801044761934848,2.62278,3.83608,0.16937,0.70420,0.00298,-0.00262,0.70999,
1709801045095286016,2.61959,3.99722,0.16976,0.70523,0.00041,-0.00302,0.70897,
1709801045361961216,2.61685,4.12738,0.16842,0.70568,0.00139,-0.00291,0.70853,
1709801045695298560,2.61244,4.28963,0.16713,0.70679,0.00333,-0.00495,0.70740,
1709801046028770560,2.61071,4.44033,0.16784,0.70738,0.00386,-0.00486,0.70681,
1709801046295719424,2.61253,4.56228,0.16664,0.70778,0.00394,-0.00315,0.70642,
1709801046629418752,2.60913,4.71770,0.16572,0.70886,0.00317,-0.00515,0.70533,
1709801046896390144,2.61320,4.84733,0.16342,0.71037,0.00252,-0.00423,0.70381,
1709801047229709824,2.61419,5.01229,0.16473,0.71198,0.00330,-0.00553,0.70217,
1709801047363027968,2.61518,5.07581,0.16207,0.71250,0.00475,-0.00627,0.70163,
1709801047696319232,2.62116,5.22436,0.16127,0.71338,0.00369,-0.00541,0.70074,
1709801048029615104,2.62848,5.37658,0.16079,0.71396,0.00413,-0.00492,0.70016,
1709801048096278784,2.62969,5.41068,0.16109,0.71384,0.00346,-0.00473,0.70029,
1709801048429587968,2.63565,5.56944,0.16095,0.71510,0.00157,-0.00364,0.69901,
1709801048696229376,2.64096,5.70117,0.16121,0.71587,0.00216,-0.00438,0.69822,
1709801048962874112,2.64636,5.82824,0.16206,0.71661,0.00344,-0.00570,0.69744,
1709801049229544704,2.65286,5.94815,0.16313,0.71716,0.00282,-0.00560,0.69688,
1709801049496211968,2.66044,6.06871,0.16298,0.71747,0.00325,-0.00392,0.69657,
1709801049762873856,2.66185,6.18885,0.16731,0.71748,0.00222,-0.00557,0.69656,
1709801049829538816,2.66267,6.22071,0.16648,0.71812,0.00197,-0.00603,0.69589,
1709801049896203520,2.66297,6.25323,0.16687,0.71855,0.00058,-0.00493,0.69546,
1709801049962865664,2.66402,6.28537,0.16703,0.71893,0.00187,-0.00421,0.69507,
1709801050029527552,2.66545,6.31704,0.16555,0.71900,0.00225,-0.00431,0.69499,
1709801050162850816,2.66789,6.38105,0.16562,0.71931,0.00246,-0.00520,0.69467,
1709801050229511936,2.66982,6.41311,0.16684,0.71957,0.00290,-0.00565,0.69439,
1709801050296172544,2.67186,6.44480,0.16768,0.71970,0.00311,-0.00535,0.69425,
1709801050362832896,2.67294,6.47630,0.16792,0.72005,0.00269,-0.00570,0.69389,
1709801050429491712,2.67487,6.50800,0.16788,0.72019,0.00355,-0.00612,0.69374,
1709801050496151552,2.67621,6.53904,0.16794,0.72057,0.00367,-0.00680,0.69334,
1709801050562810624,2.67815,6.57018,0.16917,0.72058,0.00400,-0.00616,0.69334,
1709801050629469440,2.68016,6.60003,0.17096,0.72179,0.00429,-0.00598,0.69207,
1709801050696128000,2.68365,6.62798,0.17234,0.72461,0.00443,-0.00624,0.68911,
1709801050762786048,2.68795,6.65568,0.17262,0.72899,0.00330,-0.00643,0.68449,
1709801050829443840,2.69420,6.68277,0.17292,0.73406,0.00304,-0.00640,0.67905,
1709801050896100352,2.70197,6.70933,0.17341,0.73943,0.00289,-0.00561,0.67320,
1709801050962813696,2.70934,6.73601,0.17369,0.74476,0.00271,-0.00547,0.66730,
1709801051096289024,2.72592,6.78734,0.17475,0.75492,0.00269,-0.00450,0.65579,
1709801051163028736,2.73413,6.81198,0.17430,0.75994,0.00254,-0.00486,0.64996,
1709801051296512512,2.75389,6.86442,0.17473,0.76975,0.00325,-0.00251,0.63833,
1709801051363257344,2.76295,6.88953,0.17541,0.77511,0.00314,-0.00398,0.63180,
1709801051430003712,2.77237,6.91415,0.17613,0.78043,0.00289,-0.00509,0.62522,
1709801051496751616,2.78313,6.93883,0.17788,0.78559,0.00218,-0.00563,0.61872,
1709801051563500800,2.79204,6.96548,0.17727,0.79066,0.00085,-0.00707,0.61221,
1709801051697004288,2.81875,7.01993,0.18098,0.80158,-0.00062,-0.00530,0.59786,
1709801051763757568,2.83283,7.04811,0.18188,0.80694,-0.00036,-0.00465,0.59061,
1709801051830513152,2.84812,7.07654,0.18230,0.81248,0.00038,-0.00393,0.58297,
1709801051897270528,2.86437,7.10503,0.18313,0.81800,0.00038,-0.00432,0.57520,
1709801051963966976,2.88005,7.13305,0.18503,0.82345,0.00058,-0.00524,0.56736,
1709801052030638336,2.89792,7.16093,0.18696,0.82866,0.00122,-0.00380,0.55974,
1709801052097308928,2.91511,7.18707,0.18870,0.83382,0.00176,-0.00321,0.55203,
1709801052163979520,2.93141,7.21409,0.18873,0.83882,0.00044,-0.00313,0.54439,
1709801052230649088,2.94849,7.24065,0.18931,0.84362,-0.00033,-0.00310,0.53693,
1709801052297319168,2.96704,7.26531,0.18911,0.84827,0.00055,-0.00291,0.52956,
1709801052430658816,3.00423,7.31562,0.19036,0.85763,0.00144,-0.00308,0.51426,
1709801052563997952,3.04271,7.36379,0.19148,0.86675,-0.00021,-0.00375,0.49873,
1709801052630666496,3.06386,7.38721,0.19254,0.87064,0.00013,-0.00287,0.49191,
1709801052697335552,3.08498,7.40913,0.19194,0.87506,0.00045,-0.00320,0.48400,
1709801052764004352,3.10476,7.43064,0.19147,0.87941,-0.00009,-0.00453,0.47604,
1709801052830672896,3.12649,7.45155,0.19015,0.88361,0.00002,-0.00398,0.46820,
1709801052897341440,3.14762,7.47395,0.18878,0.88775,-0.00112,-0.00449,0.46030,
1709801052964015872,3.16950,7.49404,0.18874,0.89176,-0.00081,-0.00510,0.45247,
1709801053030692352,3.19259,7.51408,0.18844,0.89583,-0.00076,-0.00524,0.44436,
1709801053097367808,3.21557,7.53427,0.18805,0.89977,-0.00065,-0.00543,0.43634,
1709801053164044032,3.23912,7.55488,0.18856,0.90373,-0.00040,-0.00590,0.42806,
1709801053297396224,3.28413,7.59467,0.18991,0.91168,-0.00129,-0.00852,0.41081,
1709801053430747904,3.33082,7.63226,0.19287,0.91886,-0.00100,-0.00668,0.39452,
1709801053497423872,3.35589,7.65153,0.19233,0.92257,-0.00247,-0.00450,0.38579,
1709801053564098304,3.38036,7.67083,0.19189,0.92599,-0.00383,-0.00402,0.37751,
1709801053630773760,3.40626,7.68819,0.19145,0.92942,-0.00334,-0.00337,0.36900,
1709801053697448960,3.43219,7.70360,0.19151,0.93268,-0.00214,-0.00405,0.36067,
1709801053764124160,3.45773,7.71937,0.19120,0.93599,-0.00181,-0.00441,0.35199,
1709801053830799360,3.48477,7.73453,0.19151,0.93922,-0.00128,-0.00356,0.34330,
1709801053897474304,3.51157,7.75078,0.19075,0.94255,-0.00223,-0.00353,0.33404,
1709801053964147968,3.53937,7.76580,0.19135,0.94550,-0.00138,-0.00332,0.32561,
1709801054030822144,3.56718,7.77930,0.19157,0.94861,-0.00010,-0.00264,0.31645,
1709801054097496064,3.59358,7.79396,0.19143,0.95174,-0.00091,-0.00426,0.30686,
1709801054164169984,3.62134,7.80788,0.19059,0.95445,-0.00083,-0.00402,0.29835,
1709801054230843648,3.64970,7.82053,0.18980,0.95717,-0.00059,-0.00462,0.28948,
1709801054297517056,3.67707,7.83235,0.18985,0.95984,-0.00055,-0.00565,0.28047,
1709801054364190464,3.70459,7.84335,0.18963,0.96245,-0.00071,-0.00624,0.27140,
1709801054430862848,3.73180,7.85450,0.18969,0.96489,-0.00114,-0.00725,0.26253,
1709801054497536000,3.76048,7.86501,0.18978,0.96726,-0.00106,-0.00690,0.25371,
1709801054564208640,3.78976,7.87598,0.18965,0.96961,-0.00124,-0.00695,0.24455,
1709801054630881536,3.81902,7.88583,0.18972,0.97196,-0.00110,-0.00726,0.23503,
1709801054697554176,3.84793,7.89530,0.19015,0.97419,-0.00063,-0.00776,0.22559,
1709801054764226560,3.87748,7.90361,0.19081,0.97624,0.00019,-0.00693,0.21658,
1709801054830898944,3.90708,7.91283,0.19048,0.97815,-0.00048,-0.00543,0.20784,
1709801054897570048,3.93683,7.92127,0.19038,0.98001,-0.00055,-0.00521,0.19889,
1709801054964245504,3.96631,7.92912,0.19026,0.98178,-0.00028,-0.00539,0.18994,
1709801055030922752,3.99578,7.93619,0.19043,0.98346,0.00034,-0.00578,0.18104,
1709801055097599232,4.02456,7.94301,0.19060,0.98509,-0.00012,-0.00686,0.17189,
1709801055164276224,4.05397,7.94925,0.19156,0.98654,-0.00040,-0.00722,0.16335,
1709801055230952960,4.08419,7.95548,0.19178,0.98807,-0.00144,-0.00643,0.15387,
1709801055297628416,4.11601,7.96044,0.19239,0.98948,-0.00098,-0.00475,0.14457,
1709801055364304896,4.14838,7.96236,0.19371,0.99086,0.00102,-0.00325,0.13484,
1709801055430980864,4.18037,7.96655,0.19480,0.99220,-0.00001,-0.00280,0.12463,
1709801055497657344,4.21233,7.97041,0.19457,0.99337,-0.00080,-0.00262,0.11493,
1709801055564333312,4.24456,7.97235,0.19457,0.99437,-0.00031,-0.00313,0.10589,
1709801055631009280,4.27610,7.97380,0.19446,0.99537,0.00016,-0.00386,0.09601,
1709801055697684992,4.30745,7.97474,0.19467,0.99626,0.00033,-0.00431,0.08624,
1709801055764359936,4.33864,7.97617,0.19474,0.99706,-0.00043,-0.00516,0.07643,
1709801055831035392,4.37055,7.97537,0.19470,0.99774,-0.00011,-0.00471,0.06700,
1709801055897711104,4.40091,7.97394,0.19529,0.99834,-0.00016,-0.00563,0.05731,
1709801055964386816,4.43043,7.97209,0.19580,0.99885,-0.00058,-0.00649,0.04741,
1709801056031062784,4.45979,7.96984,0.19628,0.99927,-0.00069,-0.00729,0.03750,
1709801056097738496,4.48859,7.96551,0.19663,0.99957,0.00036,-0.00719,0.02844,
1709801056231088640,4.54556,7.95937,0.19625,0.99988,-0.00021,-0.00708,0.01385,
1709801056364439552,4.60305,7.95539,0.19494,0.99995,0.00004,-0.00609,0.00742,
1709801056631139328,4.72429,7.96078,0.19415,0.99975,0.00035,-0.00471,0.02166,
1709801056697814272,4.75768,7.97004,0.19353,0.99954,-0.00104,-0.00493,0.02975,
1709801056764488960,4.78948,7.97731,0.19484,0.99922,-0.00111,-0.00607,0.03890,
1709801056831163648,4.82163,7.98305,0.19485,0.99882,0.00083,-0.00539,0.04824,
1709801056897838336,4.85658,7.99103,0.19414,0.99840,0.00121,-0.00373,0.05645,
1709801057031189760,4.92348,8.00998,0.19402,0.99719,-0.00040,-0.00273,0.07489,
1709801057097864192,4.95991,8.02197,0.19508,0.99641,-0.00116,-0.00146,0.08461,
1709801057164540160,4.99440,8.03293,0.19451,0.99549,0.00001,-0.00251,0.09484,
1709801057297890816,5.06167,8.05456,0.19514,0.99426,0.00020,-0.00333,0.10697,
1709801057631264768,5.22304,8.09144,0.19677,0.99439,0.00023,-0.00702,0.10555,
1709801057831288320,5.31695,8.10719,0.19767,0.99513,0.00054,-0.00391,0.09851,
1709801057964637184,5.37436,8.11127,0.19731,0.99634,0.00079,-0.00424,0.08533,
1709801058097989888,5.43108,8.11243,0.19701,0.99754,0.00114,-0.00289,0.06997,
1709801058231341824,5.48561,8.11154,0.19595,0.99846,0.00098,-0.00239,0.05536,
1709801058364693760,5.53710,8.10889,0.19528,0.99914,0.00139,-0.00430,0.04116,
1709801058498043648,5.58955,8.10529,0.19384,0.99961,0.00138,-0.00428,0.02742,
1709801058631394816,5.65110,8.10580,0.19165,0.99980,0.00071,-0.00213,0.01966,
1709801059098119936,5.87895,8.11618,0.19113,0.99974,-0.00050,-0.00463,0.02224,
1709801059364818688,6.01107,8.12354,0.19242,0.99971,-0.00024,-0.00533,0.02365,
1709801059564841728,6.10769,8.12696,0.19376,0.99975,0.00001,-0.00432,0.02204,
1709801059898210560,6.26168,8.13086,0.19446,0.99978,-0.00009,-0.00398,0.02045,
1709801060231596800,6.41415,8.13631,0.19575,0.99984,-0.00082,-0.00132,0.01777,
1709801060631660544,6.60379,8.14308,0.19691,0.99988,-0.00128,-0.00333,0.01528,
1709801061098399232,6.82690,8.14918,0.19903,0.99990,-0.00145,-0.00346,0.01328,
1709801061431783424,6.98916,8.15581,0.20302,0.99993,-0.00163,-0.00185,0.01184,
1709801061831840768,7.17898,8.16222,0.20995,0.99994,-0.00193,-0.00010,0.01048,
1709801062031919616,7.28071,8.17167,0.20733,0.99964,-0.00138,-0.00194,0.02656,
1709801062165344256,7.34756,8.18449,0.20703,0.99897,-0.00120,-0.00207,0.04528,
1709801062232057600,7.38380,8.19460,0.20814,0.99850,-0.00171,-0.00267,0.05464,
1709801062298771968,7.41658,8.20385,0.20820,0.99792,-0.00159,-0.00425,0.06432,
1709801062365487104,7.45175,8.21370,0.20913,0.99724,-0.00134,-0.00529,0.07406,
1709801062432201984,7.48638,8.22324,0.21027,0.99642,-0.00031,-0.00433,0.08445,
1709801062498918656,7.52073,8.23353,0.21179,0.99554,0.00018,-0.00314,0.09434,
1709801062565635840,7.55243,8.24527,0.21204,0.99455,-0.00057,-0.00222,0.10428,
1709801062632354304,7.58369,8.25743,0.21186,0.99342,-0.00052,-0.00191,0.11454,
1709801062699073280,7.61455,8.26936,0.21176,0.99230,-0.00067,-0.00159,0.12386,
1709801062765793024,7.64403,8.28222,0.21223,0.99101,-0.00094,-0.00212,0.13376,
1709801062832513536,7.67155,8.29393,0.21323,0.98967,-0.00053,-0.00387,0.14328,
1709801062965936128,7.72958,8.31778,0.21379,0.98786,-0.00025,-0.00317,0.15532,
1709801063032617728,7.76001,8.33188,0.21429,0.98747,-0.00041,-0.00068,0.15780,
1709801063099299584,7.79057,8.33980,0.21361,0.98724,-0.00067,-0.00003,0.15924,
1709801063699433216,8.06210,8.42346,0.21810,0.98813,0.00005,-0.00135,0.15359,
1709801063832795136,8.11942,8.43983,0.21509,0.98805,0.00034,-0.00352,0.15406,
1709801064299573760,8.33359,8.50474,0.21182,0.98783,0.00074,-0.00129,0.15553,
1709801064499623424,8.41269,8.52387,0.20785,0.98948,0.00058,-0.00357,0.14463,
1709801064632988928,8.46635,8.53007,0.20646,0.99150,-0.00022,-0.00282,0.13007,
1709801064766355712,8.51999,8.53140,0.20414,0.99355,0.00067,-0.00167,0.11338,
1709801064833039104,8.54771,8.53171,0.20499,0.99446,0.00107,-0.00033,0.10513,
1709801064966407424,8.60746,8.53410,0.20593,0.99608,0.00055,-0.00022,0.08850,
1709801065099782144,8.67066,8.53254,0.20658,0.99747,0.00183,-0.00123,0.07112,
1709801065166470400,8.70363,8.53214,0.20792,0.99805,0.00154,-0.00155,0.06232,
1709801065299846400,8.76873,8.52893,0.20847,0.99901,0.00083,-0.00216,0.04441,
1709801065433223168,8.83594,8.52221,0.20990,0.99964,0.00114,-0.00290,0.02676,
1709801065566599424,8.89904,8.51627,0.20843,0.99995,0.00018,-0.00431,0.00852,
1709801065699976960,8.96537,8.50957,0.20904,0.99999,0.00093,-0.00341,-0.00353,
1709801066033416704,9.13343,8.50252,0.20898,0.99998,0.00079,-0.00122,-0.00678,
1709801066433533696,9.32497,8.50417,0.21134,1.00000,0.00005,-0.00020,-0.00297,
1709801066900338944,9.54483,8.50581,0.21166,0.99998,-0.00039,-0.00134,-0.00626,
1709801067367132416,9.76015,8.50798,0.20927,0.99995,-0.00124,-0.00274,-0.00977,
1709801067767240448,9.94737,8.50426,0.21357,0.99993,-0.00072,-0.00205,-0.01153,
1709801068167335680,10.13413,8.50164,0.21514,0.99990,-0.00207,0.00034,-0.01369,
1709801068434056704,10.26368,8.50359,0.21620,0.99999,-0.00194,-0.00221,0.00251,
1709801068567417088,10.33626,8.51338,0.22108,0.99978,-0.00186,-0.00302,0.02062,
1709801068634096640,10.36751,8.51903,0.22284,0.99952,-0.00123,-0.00501,0.03046,
1709801068700776704,10.40174,8.52515,0.22430,0.99919,-0.00168,-0.00594,0.03964,
1709801068834137088,10.46971,8.53769,0.22428,0.99870,-0.00165,-0.00335,0.05090,
1709801069300909568,10.68379,8.55762,0.22870,0.99883,-0.00131,-0.00290,0.04826,
1709801069434274304,10.73933,8.55638,0.22982,0.99928,-0.00161,-0.00400,0.03780,
1709801069567638272,10.79920,8.54977,0.23074,0.99970,0.00056,-0.00041,0.02436,
1709801069701003008,10.86216,8.54683,0.23093,0.99990,-0.00145,0.00038,0.01388,
1709801069901050880,10.96401,8.53942,0.23181,1.00000,-0.00034,-0.00144,0.00161,
1709801070167777024,11.10088,8.53337,0.23163,0.99998,-0.00091,-0.00336,-0.00564,
1709801070501184000,11.27020,8.53149,0.23105,0.99999,-0.00102,-0.00276,-0.00349,
1709801070901271808,11.45668,8.52904,0.22827,0.99999,-0.00035,-0.00214,-0.00242,
1709801071034658816,11.50783,8.53254,0.22636,0.99999,-0.00173,-0.00418,-0.00307,
1709801071301677824,11.63608,8.53187,0.22574,0.99998,-0.00200,0.00057,-0.00525,
1709801071568712704,11.76508,8.52936,0.22440,0.99998,-0.00161,-0.00153,-0.00669,
1709801072036028416,11.98743,8.52875,0.21971,0.99997,-0.00119,-0.00293,0.00674,
1709801072102703104,12.01345,8.53138,0.21891,0.99991,-0.00120,-0.00262,0.01314,
1709801072236051200,12.07282,8.53976,0.21848,0.99965,-0.00080,-0.00269,0.02633,
1709801072369399552,12.13333,8.54779,0.21661,0.99929,-0.00063,-0.00294,0.03766,
1709801072636094208,12.25614,8.56091,0.21809,0.99908,-0.00157,-0.00215,0.04292,
1709801072769440768,12.32084,8.56379,0.21770,0.99914,-0.00051,0.00148,0.04135,
1709801072902787328,12.38286,8.56744,0.21671,0.99921,-0.00045,-0.00056,0.03981,
1709801072969460224,12.41215,8.56772,0.21631,0.99925,0.00025,-0.00075,0.03872,
1709801073036133888,12.44216,8.57037,0.21591,0.99929,-0.00033,-0.00117,0.03776,
1709801073102807808,12.47167,8.57151,0.21488,0.99931,-0.00026,-0.00155,0.03718,
1709801073169483008,12.50136,8.57306,0.21396,0.99932,-0.00039,-0.00162,0.03670,
1709801073302832896,12.56332,8.57668,0.21331,0.99932,-0.00008,-0.00309,0.03670,
1709801073369507328,12.59379,8.57854,0.21436,0.99933,0.00025,-0.00383,0.03641,
1709801073769551616,12.78124,8.58926,0.21673,0.99932,-0.00072,-0.00276,0.03671,
1709801074236269824,12.99176,8.60245,0.21985,0.99931,-0.00137,-0.00210,0.03716,
1709801074636313600,13.18529,8.61310,0.22057,0.99934,-0.00041,-0.00113,0.03619,
1709801075036353536,13.37313,8.62669,0.22104,0.99940,-0.00032,-0.00510,0.03413,
1709801075236379392,13.46844,8.63406,0.21873,0.99943,-0.00104,-0.00347,0.03359,
1709801075303053312,13.49927,8.63589,0.21818,0.99943,-0.00065,-0.00268,0.03355,
1709801075503077632,13.58832,8.63947,0.21652,0.99947,-0.00056,-0.00270,0.03256,
1709801075703100928,13.67695,8.64390,0.21625,0.99945,-0.00126,-0.00409,0.03279,
1709801075769774080,13.70511,8.64530,0.21692,0.99946,-0.00175,-0.00377,0.03258,
1709801075836447744,13.73440,8.64667,0.21597,0.99948,-0.00137,-0.00315,0.03212,
1709801076036469504,13.82956,8.64853,0.21732,0.99951,0.00030,-0.00031,0.03128,
1709801076103144192,13.85957,8.65073,0.21675,0.99952,-0.00057,-0.00182,0.03079,
1709801076503188736,14.05237,8.65791,0.21691,0.99958,-0.00024,-0.00373,0.02870,
1709801076569862656,14.08235,8.65961,0.21656,0.99959,-0.00042,-0.00450,0.02817,
1709801076636535040,14.11135,8.66127,0.21683,0.99960,-0.00093,-0.00547,0.02760,
1709801076703208704,14.14214,8.66467,0.21678,0.99962,-0.00214,-0.00512,0.02702,
1709801076769881856,14.17451,8.66699,0.21616,0.99962,-0.00221,-0.00395,0.02717,
1709801076836555520,14.20658,8.66790,0.21609,0.99963,-0.00132,-0.00314,0.02701,
1709801076903228416,14.23835,8.66920,0.21577,0.99963,-0.00122,-0.00220,0.02699,
1709801076969901312,14.26851,8.67059,0.21544,0.99964,-0.00142,-0.00284,0.02682,
1709801077436684032,14.47996,8.68032,0.21600,0.99965,-0.00217,-0.00234,0.02615,
1709801077503368704,14.50974,8.68187,0.21724,0.99967,-0.00159,0.00000,0.02570,
